YCR042C	201854	205294	CHRIII	ORF
intergenic*YCR042C_YCR043C	205295	206157	CHRIII	intergenic
YCR043C	206158	206541	CHRIII	ORF
intergenic*YCR043C_YCR044C	206542	206773	CHRIII	intergenic
YCR044C	206774	207847	CHRIII	ORF
intergenic*YCR044C_YCR045C	207848	208027	CHRIII	intergenic
YCR045C	208028	209503	CHRIII	ORF
YCR045W-A	208648	208998	CHRIII	ORF
intergenic*YCR045C_YCR046C	209504	209806	CHRIII	intergenic
YCR046C	209807	210316	CHRIII	ORF
intergenic*YCR046C_YCR047C	210317	210610	CHRIII	intergenic
YCR047C	210611	211438	CHRIII	ORF
YCR047W-A	211194	211400	CHRIII	ORF
intergenic*YCR047C_YCR049C	211439	211763	CHRIII	intergenic
YCR049C	211764	212210	CHRIII	ORF
YCR048W	211822	213654	CHRIII	ORF
YCR050C	213357	213665	CHRIII	ORF
intergenic*YCR050C_YCR051W	213666	213963	CHRIII	intergenic
YCR051W	213964	214632	CHRIII	ORF
intergenic*YCR051W_YCR052W	214633	214886	CHRIII	intergenic
YCR052W	214887	216338	CHRIII	ORF
intergenic*YCR052W_YCR053W	216339	216589	CHRIII	intergenic
YCR053W	216590	218134	CHRIII	ORF
intergenic*YCR053W_YCR054C	218135	218268	CHRIII	intergenic
YCR054C	218269	219960	CHRIII	ORF
intergenic*YCR054C_YCR057C	219961	220349	CHRIII	intergenic
YCR057C	220350	223121	CHRIII	ORF
intergenic*YCR057C_YCR059C	223122	223346	CHRIII	intergenic
YCR059C	223347	224123	CHRIII	ORF
intergenic*YCR059C_YCR060W	224124	224291	CHRIII	intergenic
YCR060W	224292	224627	CHRIII	ORF
intergenic*YCR060W_ARS315	224628	224708	CHRIII	intergenic
ARS315	224709	224954	CHRIII	ARS
intergenic*ARS315_YCR061W	224955	225455	CHRIII	intergenic
YCR061W	225456	227351	CHRIII	ORF
intergenic*YCR061W_tS(CGA)C	227352	227834	CHRIII	intergenic
tS(CGA)C	227835	227935	CHRIII	tRNA_gene
intergenic*tS(CGA)C_YCR064C	227936	227987	CHRIII	intergenic
YCR064C	227988	228398	CHRIII	ORF
YCR063W	228211	228684	CHRIII	ORF
intergenic*YCR063W_YCR065W	228685	229202	CHRIII	intergenic
YCR065W	229203	230897	CHRIII	ORF
intergenic*YCR065W_YCR066W	230898	231392	CHRIII	intergenic
YCR066W	231393	232856	CHRIII	ORF
intergenic*YCR066W_YCR067C	232857	233017	CHRIII	intergenic
YCR067C	233018	236215	CHRIII	ORF
intergenic*YCR067C_YCR068W	236216	237106	CHRIII	intergenic
YCR068W	237107	238669	CHRIII	ORF
intergenic*YCR068W_YCR069W	238670	238947	CHRIII	intergenic
YCR069W	238948	239904	CHRIII	ORF
intergenic*YCR069W_YCR071C	239905	239995	CHRIII	intergenic
YCR071C	239996	240436	CHRIII	ORF
intergenic*YCR071C_YCR072C	240437	240697	CHRIII	intergenic
YCR072C	240698	242245	CHRIII	ORF
intergenic*YCR072C_YCR073C	242246	242480	CHRIII	intergenic
YCR073C	242481	246476	CHRIII	ORF
intergenic*YCR073C_YCR073W-A	246477	246855	CHRIII	intergenic
YCR073W-A	246856	247803	CHRIII	ORF
intergenic*YCR073W-A_YCR075C	247804	247925	CHRIII	intergenic
YCR075C	247926	248708	CHRIII	ORF
intergenic*YCR075C_YCR075W-A	248709	248867	CHRIII	intergenic
YCR075W-A	248868	249095	CHRIII	ORF
intergenic*YCR075W-A_YCR076C	249096	249185	CHRIII	intergenic
YCR076C	249186	249938	CHRIII	ORF
intergenic*YCR076C_YCR077C	249939	250130	CHRIII	intergenic
YCR077C	250131	252521	CHRIII	ORF
intergenic*YCR077C_YCR079W	252522	252737	CHRIII	intergenic
YCR079W	252738	254066	CHRIII	ORF
intergenic*YCR079W_YCR081W	254067	254263	CHRIII	intergenic
YCR081W	254264	258547	CHRIII	ORF
YCR081C-A	258308	258544	CHRIII	ORF
intergenic*YCR081W_YCR082W	258548	258775	CHRIII	intergenic
YCR082W	258776	259162	CHRIII	ORF
intergenic*YCR082W_YCR083W	259163	259470	CHRIII	intergenic
YCR083W	259471	259854	CHRIII	ORF
intergenic*YCR083W_YCR084C	259855	260203	CHRIII	intergenic
YCR084C	260204	262345	CHRIII	ORF
intergenic*YCR084C_YCR085W	262346	262808	CHRIII	intergenic
YCR085W	262809	263162	CHRIII	ORF
intergenic*YCR085W_YCR086W	263163	263284	CHRIII	intergenic
YCR086W	263285	263857	CHRIII	ORF
intergenic*YCR086W_YCR087W	263858	263868	CHRIII	intergenic
YCR087W	263869	264384	CHRIII	ORF
YCR087C-A	263899	264360	CHRIII	ORF
intergenic*YCR087W_YCR088W	264385	264960	CHRIII	intergenic
YCR088W	264961	266739	CHRIII	ORF
intergenic*YCR088W_YCR089W	266740	267326	CHRIII	intergenic
YCR089W	267327	272156	CHRIII	ORF
intergenic*YCR089W_YCR090C	272157	272207	CHRIII	intergenic
YCR090C	272208	272756	CHRIII	ORF
ARS316	272745	272988	CHRIII	ARS
intergenic*ARS316_YCR091W	272989	274296	CHRIII	intergenic
YCR091W	274297	276459	CHRIII	ORF
intergenic*YCR091W_YCR092C	276460	276656	CHRIII	intergenic
YCR092C	276657	279713	CHRIII	ORF
intergenic*YCR092C_YCR093W	279714	280009	CHRIII	intergenic
YCR093W	280010	286336	CHRIII	ORF
intergenic*YCR093W_YCR094W	286337	286654	CHRIII	intergenic
YCR094W	286655	287830	CHRIII	ORF
intergenic*YCR094W_YCR095C	287831	288062	CHRIII	intergenic
YCR095C	288063	289151	CHRIII	ORF
intergenic*YCR095C_YCR095W-A	289152	289531	CHRIII	intergenic
YCR095W-A	289532	289690	CHRIII	ORF
intergenic*YCR095W-A_YCRWdelta12	289691	291265	CHRIII	intergenic
YCRWdelta12	291266	291605	CHRIII	long_terminal_repeat
intergenic*YCRWdelta12_YCRWomega3	291606	291814	CHRIII	intergenic
YCRWomega3	291815	292060	CHRIII	long_terminal_repeat
intergenic*YCRWomega3_ARS317	292061	292530	CHRIII	intergenic
ARS317	292531	292587	CHRIII	ARS
intergenic*ARS317_YCR096C	292588	293071	CHRIII	intergenic
YCR096C	293072	293431	CHRIII	ORF
intergenic*YCR096C_YCR097W	293432	293727	CHRIII	intergenic
YCR097W	293728	294214	CHRIII	ORF
intergenic*YCR097W_YCR097W-A	294215	294331	CHRIII	intergenic
YCR097W-A	294332	294598	CHRIII	ORF
intergenic*YCR097W-A_ARS318	294599	294712	CHRIII	intergenic
ARS318	294713	294794	CHRIII	ARS
intergenic*ARS318_YCRWdelta13	294795	294895	CHRIII	intergenic
YCRWdelta13	294896	295223	CHRIII	long_terminal_repeat
intergenic*YCRWdelta13_tT(AGU)C	295224	295376	CHRIII	intergenic
tT(AGU)C	295377	295449	CHRIII	tRNA_gene
intergenic*tT(AGU)C_YCRCdelta14	295450	295850	CHRIII	intergenic
YCRCdelta14	295851	296083	CHRIII	long_terminal_repeat
intergenic*YCRCdelta14_YCR098C	296084	296941	CHRIII	intergenic
YCR098C	296942	298498	CHRIII	ORF
intergenic*YCR098C_YCR099C	298499	300724	CHRIII	intergenic
YCR099C	300725	301192	CHRIII	ORF
YCR100C	301164	302114	CHRIII	ORF
intergenic*YCR100C_YCR101C	302115	302374	CHRIII	intergenic
YCR101C	302375	302923	CHRIII	ORF
intergenic*YCR101C_YCR102C	302924	304253	CHRIII	intergenic
YCR102C	304254	305360	CHRIII	ORF
intergenic*YCR102C_YCR102W-A	305361	306627	CHRIII	intergenic
YCR102W-A	306628	306825	CHRIII	ORF
intergenic*YCR102W-A_YCR104W	306826	307693	CHRIII	intergenic
YCR104W	307694	308068	CHRIII	ORF
intergenic*YCR104W_YCR105W	308069	308962	CHRIII	intergenic
YCR105W	308963	310048	CHRIII	ORF
intergenic*YCR105W_YCR106W	310049	310850	CHRIII	intergenic
YCR106W	310851	313349	CHRIII	ORF
intergenic*YCR106W_YCR107W	313350	313782	CHRIII	intergenic
YCR107W	313783	314874	CHRIII	ORF
intergenic*YCR107W_TEL03R	314875	315675	CHRIII	intergenic
TEL03R	315676	316513	CHRIII	telomere
ARS319	315700	315772	CHRIII	ARS
YCR108C	315890	316081	CHRIII	ORF
TEL04L	1	904	CHRIV	telomere
ARS400	137	1392	CHRIV	ARS
intergenic*ARS400_YDL248W	1393	1801	CHRIV	intergenic
YDL248W	1802	2953	CHRIV	ORF
intergenic*YDL248W_YDL247W-A	2954	3761	CHRIV	intergenic
YDL247W-A	3762	3836	CHRIV	ORF
intergenic*YDL247W-A_YDL247W	3837	5984	CHRIV	intergenic
YDL247W	5985	7814	CHRIV	ORF
intergenic*YDL247W_YDL246C	7815	8682	CHRIV	intergenic
YDL246C	8683	9756	CHRIV	ORF
intergenic*YDL246C_YDL245C	9757	11656	CHRIV	intergenic
YDL245C	11657	13360	CHRIV	ORF
intergenic*YDL245C_ARS403	13361	15492	CHRIV	intergenic
ARS403	15493	15739	CHRIV	ARS
intergenic*ARS403_YDL244W	15740	16203	CHRIV	intergenic
YDL244W	16204	17226	CHRIV	ORF
intergenic*YDL244W_YDL243C	17227	17576	CHRIV	intergenic
YDL243C	17577	18566	CHRIV	ORF
intergenic*YDL243C_YDL242W	18567	18958	CHRIV	intergenic
YDL242W	18959	19312	CHRIV	ORF
intergenic*YDL242W_YDL241W	19313	20634	CHRIV	intergenic
YDL241W	20635	21006	CHRIV	ORF
intergenic*YDL241W_YDL240C-A	21007	22470	CHRIV	intergenic
YDL240C-A	22471	22608	CHRIV	ORF
intergenic*YDL240C-A_YDL240W	22609	22822	CHRIV	intergenic
YDL240W	22823	25876	CHRIV	ORF
intergenic*YDL240W_YDL239C	25877	26402	CHRIV	intergenic
YDL239C	26403	28775	CHRIV	ORF
intergenic*YDL239C_YDL238C	28776	28984	CHRIV	intergenic
YDL238C	28985	30454	CHRIV	ORF
intergenic*YDL238C_YDL237W	30455	30656	CHRIV	intergenic
YDL237W	30657	31829	CHRIV	ORF
intergenic*YDL237W_YDL236W	31830	32295	CHRIV	intergenic
YDL236W	32296	33234	CHRIV	ORF
intergenic*YDL236W_YDL235C	33235	33414	CHRIV	intergenic
YDL235C	33415	33918	CHRIV	ORF
intergenic*YDL235C_YDL234C	33919	34236	CHRIV	intergenic
YDL234C	34237	36477	CHRIV	ORF
intergenic*YDL234C_YDL233W	36478	36796	CHRIV	intergenic
YDL233W	36797	38173	CHRIV	ORF
intergenic*YDL233W_YDL232W	38174	38486	CHRIV	intergenic
YDL232W	38487	38597	CHRIV	ORF
intergenic*YDL232W_YDL231C	38598	38866	CHRIV	intergenic
YDL231C	38867	42244	CHRIV	ORF
intergenic*YDL231C_YDL230W	42245	42699	CHRIV	intergenic
YDL230W	42700	43707	CHRIV	ORF
intergenic*YDL230W_YDL229W	43708	44064	CHRIV	intergenic
YDL229W	44065	45906	CHRIV	ORF
YDL228C	45277	45918	CHRIV	ORF
intergenic*YDL228C_ARS404	45919	46184	CHRIV	intergenic
ARS404	46185	46237	CHRIV	ARS
intergenic*ARS404_YDL227C	46238	46270	CHRIV	intergenic
YDL227C	46271	48031	CHRIV	ORF
intergenic*YDL227C_YDL226C	48032	51114	CHRIV	intergenic
YDL226C	51115	52173	CHRIV	ORF
intergenic*YDL226C_YDL225W	52174	52444	CHRIV	intergenic
YDL225W	52445	54100	CHRIV	ORF
intergenic*YDL225W_YDL224C	54101	54396	CHRIV	intergenic
YDL224C	54397	56346	CHRIV	ORF
intergenic*YDL224C_YDL223C	56347	57264	CHRIV	intergenic
YDL223C	57265	60405	CHRIV	ORF
intergenic*YDL223C_YDL222C	60406	60871	CHRIV	intergenic
YDL222C	60872	61801	CHRIV	ORF
intergenic*YDL222C_YDL221W	61802	62010	CHRIV	intergenic
YDL221W	62011	62562	CHRIV	ORF
YDL220C	62244	65018	CHRIV	ORF
intergenic*YDL220C_YDL219W	65019	65241	CHRIV	intergenic
YDL219W	65242	65765	CHRIV	ORF
intergenic*YDL219W_YDL218W	65766	66492	CHRIV	intergenic
YDL218W	66493	67446	CHRIV	ORF
intergenic*YDL218W_YDL217C	67447	67982	CHRIV	intergenic
YDL217C	67983	68606	CHRIV	ORF
intergenic*YDL217C_YDL216C	68607	68996	CHRIV	intergenic
YDL216C	68997	70319	CHRIV	ORF
intergenic*YDL216C_YDL215C	70320	70639	CHRIV	intergenic
YDL215C	70640	73918	CHRIV	ORF
intergenic*YDL215C_YDL214C	73919	74445	CHRIV	intergenic
YDL214C	74446	76545	CHRIV	ORF
intergenic*YDL214C_YDL213C	76546	77288	CHRIV	intergenic
YDL213C	77289	77966	CHRIV	ORF
intergenic*YDL213C_YDL212W	77967	78425	CHRIV	intergenic
YDL212W	78426	79058	CHRIV	ORF
intergenic*YDL212W_YDL211C	79059	79293	CHRIV	intergenic
YDL211C	79294	80412	CHRIV	ORF
intergenic*YDL211C_tG(GCC)D1	80413	83547	CHRIV	intergenic
tG(GCC)D1	83548	83618	CHRIV	tRNA_gene
intergenic*tG(GCC)D1_YDL210W	83619	84269	CHRIV	intergenic
YDL210W	84270	85985	CHRIV	ORF
ARS405	85945	86176	CHRIV	ARS
intergenic*ARS405_YDL209C	86177	86206	CHRIV	intergenic
YDL209C	86207	87226	CHRIV	ORF
intergenic*YDL209C_YDL208W	87227	87511	CHRIV	intergenic
YDL208W	87512	87982	CHRIV	ORF
intergenic*YDL208W_YDL207W	87983	88247	CHRIV	intergenic
YDL207W	88248	89864	CHRIV	ORF
intergenic*YDL207W_YDL206W	89865	90175	CHRIV	intergenic
YDL206W	90176	92464	CHRIV	ORF
intergenic*YDL206W_YDL205C	92465	92761	CHRIV	intergenic
YDL205C	92762	93745	CHRIV	ORF
intergenic*YDL205C_YDL204W	93746	94604	CHRIV	intergenic
YDL204W	94605	95786	CHRIV	ORF
intergenic*YDL204W_YDL203C	95787	96081	CHRIV	intergenic
YDL203C	96082	97953	CHRIV	ORF
intergenic*YDL203C_YDL202W	97954	98474	CHRIV	intergenic
YDL202W	98475	99224	CHRIV	ORF
intergenic*YDL202W_YDL201W	99225	99560	CHRIV	intergenic
YDL201W	99561	100421	CHRIV	ORF
intergenic*YDL201W_YDL200C	100422	100500	CHRIV	intergenic
YDL200C	100501	101067	CHRIV	ORF
intergenic*YDL200C_YDL199C	101068	101289	CHRIV	intergenic
YDL199C	101290	103353	CHRIV	ORF
intergenic*YDL199C_YDL198C	103354	103648	CHRIV	intergenic
YDL198C	103649	104551	CHRIV	ORF
intergenic*YDL198C_YDL197C	104552	104916	CHRIV	intergenic
YDL197C	104917	106494	CHRIV	ORF
intergenic*YDL197C_YDL196W	106495	106740	CHRIV	intergenic
YDL196W	106741	107070	CHRIV	ORF
intergenic*YDL196W_YDL195W	107071	107207	CHRIV	intergenic
YDL195W	107208	111029	CHRIV	ORF
intergenic*YDL195W_YDL194W	111030	111579	CHRIV	intergenic
YDL194W	111580	114234	CHRIV	ORF
intergenic*YDL194W_YDL193W	114235	114671	CHRIV	intergenic
YDL193W	114672	115799	CHRIV	ORF
intergenic*YDL193W_YDL192W	115800	116320	CHRIV	intergenic
YDL192W	116321	116866	CHRIV	ORF
intergenic*YDL192W_YDL191W	116867	117663	CHRIV	intergenic
YDL191W	117664	118517	CHRIV	ORF
intergenic*YDL191W_YDL190C	118518	118706	CHRIV	intergenic
YDL190C	118707	121592	CHRIV	ORF
intergenic*YDL190C_YDL189W	121593	122215	CHRIV	intergenic
YDL189W	122216	123589	CHRIV	ORF
intergenic*YDL189W_ARS406	123590	123616	CHRIV	intergenic
ARS406	123617	123901	CHRIV	ARS
YDL188C	123865	124998	CHRIV	ORF
intergenic*YDL188C_YDL187C	124999	125508	CHRIV	intergenic
YDL187C	125509	125838	CHRIV	ORF
YDL186W	125616	126449	CHRIV	ORF
intergenic*YDL186W_YDL185C-A	126450	126607	CHRIV	intergenic
YDL185C-A	126608	126835	CHRIV	ORF
YDL185W	126787	130002	CHRIV	ORF
intergenic*YDL185W_YDL184C	130003	130406	CHRIV	intergenic
YDL184C	130407	130484	CHRIV	ORF
intergenic*YDL184C_YDL183C	130485	130870	CHRIV	intergenic
YDL183C	130871	131833	CHRIV	ORF
intergenic*YDL183C_YDL182W	131834	133436	CHRIV	intergenic
YDL182W	133437	134723	CHRIV	ORF
intergenic*YDL182W_YDL181W	134724	135178	CHRIV	intergenic
YDL181W	135179	135436	CHRIV	ORF
intergenic*YDL181W_YDL180W	135437	135895	CHRIV	intergenic
YDL180W	135896	137539	CHRIV	ORF
intergenic*YDL180W_YDL179W	137540	138290	CHRIV	intergenic
YDL179W	138291	139205	CHRIV	ORF
intergenic*YDL179W_YDL178W	139206	139521	CHRIV	intergenic
YDL178W	139522	141114	CHRIV	ORF
intergenic*YDL178W_YDL177C	141115	141208	CHRIV	intergenic
YDL177C	141209	141721	CHRIV	ORF
intergenic*YDL177C_YDL176W	141722	142096	CHRIV	intergenic
YDL176W	142097	144223	CHRIV	ORF
intergenic*YDL176W_YDL175C	144224	144483	CHRIV	intergenic
YDL175C	144484	145518	CHRIV	ORF
intergenic*YDL175C_YDL174C	145519	145825	CHRIV	intergenic
YDL174C	145826	147589	CHRIV	ORF
intergenic*YDL174C_YDL173W	147590	148190	CHRIV	intergenic
YDL173W	148191	149078	CHRIV	ORF
YDL172C	148607	149086	CHRIV	ORF
intergenic*YDL172C_YDL171C	149087	149202	CHRIV	intergenic
YDL171C	149203	155640	CHRIV	ORF
intergenic*YDL171C_YDL170W	155641	156317	CHRIV	intergenic
YDL170W	156318	157904	CHRIV	ORF
intergenic*YDL170W_YDL169C	157905	158063	CHRIV	intergenic
YDL169C	158064	158735	CHRIV	ORF
intergenic*YDL169C_YDL168W	158736	159603	CHRIV	intergenic
YDL168W	159604	160764	CHRIV	ORF
intergenic*YDL168W_YDL167C	160765	160994	CHRIV	intergenic
YDL167C	160995	163154	CHRIV	ORF
intergenic*YDL167C_YDL166C	163155	163448	CHRIV	intergenic
YDL166C	163449	164042	CHRIV	ORF
intergenic*YDL166C_YDL165W	164043	164289	CHRIV	intergenic
YDL165W	164290	164865	CHRIV	ORF
intergenic*YDL165W_YDL164C	164866	164986	CHRIV	intergenic
YDL164C	164987	167254	CHRIV	ORF
YDL163W	166956	167258	CHRIV	ORF
intergenic*YDL163W_YDL162C	167259	167358	CHRIV	intergenic
YDL162C	167359	167715	CHRIV	ORF
YDL161W	167714	169078	CHRIV	ORF
intergenic*YDL161W_YDL160C-A	169079	169365	CHRIV	intergenic
YDL160C-A	169366	169608	CHRIV	ORF
intergenic*YDL160C-A_YDL160C	169609	170409	CHRIV	intergenic
YDL160C	170410	171930	CHRIV	ORF
intergenic*YDL160C_YDL159W-A	171931	172181	CHRIV	intergenic
YDL159W-A	172182	172313	CHRIV	ORF
intergenic*YDL159W-A_YDL159W	172314	172480	CHRIV	intergenic
YDL159W	172481	174028	CHRIV	ORF
YDL159C-B	173056	173232	CHRIV	ORF
YDL158C	173866	174174	CHRIV	ORF
intergenic*YDL158C_YDL157C	174175	174231	CHRIV	intergenic
YDL157C	174232	174588	CHRIV	ORF
intergenic*YDL157C_YDL156W	174589	174917	CHRIV	intergenic
YDL156W	174918	176486	CHRIV	ORF
intergenic*YDL156W_YDL155W	176487	176772	CHRIV	intergenic
YDL155W	176773	178056	CHRIV	ORF
intergenic*YDL155W_YDL154W	178057	178333	CHRIV	intergenic
YDL154W	178334	181039	CHRIV	ORF
intergenic*YDL154W_YDL153C	181040	181185	CHRIV	intergenic
YDL153C	181186	183018	CHRIV	ORF
YDL152W	182822	183187	CHRIV	ORF
intergenic*YDL152W_YDL151C	183188	183317	CHRIV	intergenic
YDL151C	183318	183899	CHRIV	ORF
YDL150W	183343	184611	CHRIV	ORF
intergenic*YDL150W_YDL149W	184612	184924	CHRIV	intergenic
YDL149W	184925	187918	CHRIV	ORF
intergenic*YDL149W_YDL148C	187919	188153	CHRIV	intergenic
YDL148C	188154	190586	CHRIV	ORF
intergenic*YDL148C_YDL147W	190587	190923	CHRIV	intergenic
YDL147W	190924	192261	CHRIV	ORF
intergenic*YDL147W_YDL146W	192262	192749	CHRIV	intergenic
YDL146W	192750	194225	CHRIV	ORF
intergenic*YDL146W_YDL145C	194226	194570	CHRIV	intergenic
YDL145C	194571	198176	CHRIV	ORF
intergenic*YDL145C_YDL144C	198177	198661	CHRIV	intergenic
YDL144C	198662	199732	CHRIV	ORF
intergenic*YDL144C_YDL143W	199733	199995	CHRIV	intergenic
YDL143W	199996	201582	CHRIV	ORF
intergenic*YDL143W_YDL142C	201583	201718	CHRIV	intergenic
YDL142C	201719	202570	CHRIV	ORF
intergenic*YDL142C_YDL141W	202571	203038	CHRIV	intergenic
YDL141W	203039	205111	CHRIV	ORF
intergenic*YDL141W_YDL140C	205112	205359	CHRIV	intergenic
YDL140C	205360	210561	CHRIV	ORF
intergenic*YDL140C_YDL139C	210562	211374	CHRIV	intergenic
YDL139C	211375	212046	CHRIV	ORF
intergenic*YDL139C_ARS409	212047	212518	CHRIV	intergenic
ARS409	212519	212618	CHRIV	ARS
intergenic*ARS409_YDL138W	212619	213350	CHRIV	intergenic
YDL138W	213351	215642	CHRIV	ORF
intergenic*YDL138W_YDL137W	215643	216528	CHRIV	intergenic
YDL137W	216529	217074	CHRIV	ORF
intergenic*YDL137W_YDL136W	217075	217599	CHRIV	intergenic
YDL136W	217600	218367	CHRIV	ORF
intergenic*YDL136W_YDL135C	218368	218679	CHRIV	intergenic
YDL135C	218680	219288	CHRIV	ORF
intergenic*YDL135C_YDL134C	219289	219661	CHRIV	intergenic
YDL134C	219662	220771	CHRIV	ORF
intergenic*YDL134C_YDL133C-A	220772	221723	CHRIV	intergenic
YDL133C-A	221724	221801	CHRIV	ORF
intergenic*YDL133C-A_YDL133W	221802	222426	CHRIV	intergenic
YDL133W	222427	223740	CHRIV	ORF
intergenic*YDL133W_YDL132W	223741	224303	CHRIV	intergenic
YDL132W	224304	226751	CHRIV	ORF
intergenic*YDL132W_YDL131W	226752	227392	CHRIV	intergenic
YDL131W	227393	228715	CHRIV	ORF
intergenic*YDL131W_YDL130W-A	228716	229170	CHRIV	intergenic
YDL130W-A	229171	229431	CHRIV	ORF
intergenic*YDL130W-A_YDL130W	229432	229905	CHRIV	intergenic
YDL130W	229906	230527	CHRIV	ORF
intergenic*YDL130W_YDL129W	230528	231023	CHRIV	intergenic
YDL129W	231024	231899	CHRIV	ORF
intergenic*YDL129W_YDL128W	231900	232651	CHRIV	intergenic
YDL128W	232652	233887	CHRIV	ORF
intergenic*YDL128W_YDL127W	233888	234926	CHRIV	intergenic
YDL127W	234927	235853	CHRIV	ORF
intergenic*YDL127W_ARS409.5	235854	235936	CHRIV	intergenic
ARS409.5	235937	236185	CHRIV	ARS
YDL126C	236157	238664	CHRIV	ORF
intergenic*YDL126C_YDL125C	238665	239018	CHRIV	intergenic
YDL125C	239019	239606	CHRIV	ORF
intergenic*YDL125C_YDL124W	239607	240258	CHRIV	intergenic
YDL124W	240259	241197	CHRIV	ORF
intergenic*YDL124W_YDL123W	241198	241417	CHRIV	intergenic
YDL123W	241418	241840	CHRIV	ORF
intergenic*YDL123W_YDL122W	241841	242551	CHRIV	intergenic
YDL122W	242552	244981	CHRIV	ORF
intergenic*YDL122W_YDL121C	244982	245132	CHRIV	intergenic
YDL121C	245133	245582	CHRIV	ORF
intergenic*YDL121C_YDL120W	245583	245922	CHRIV	intergenic
YDL120W	245923	246447	CHRIV	ORF
intergenic*YDL120W_YDL119C	246448	246688	CHRIV	intergenic
YDL119C	246689	247612	CHRIV	ORF
YDL118W	247302	247682	CHRIV	ORF
intergenic*YDL118W_YDL117W	247683	248580	CHRIV	intergenic
YDL117W	248581	251238	CHRIV	ORF
intergenic*YDL117W_YDL116W	251239	251565	CHRIV	intergenic
YDL116W	251566	253746	CHRIV	ORF
intergenic*YDL116W_ARS410	253747	253790	CHRIV	intergenic
ARS410	253791	254039	CHRIV	ARS
YDL115C	253995	255126	CHRIV	ORF
YDL114W-A	254935	255048	CHRIV	ORF
intergenic*YDL115C_YDL113C	255127	255603	CHRIV	intergenic
YDL114W	255604	256530	CHRIV	ORF
ARS411	256530	256633	CHRIV	ARS
YDL113C	256633	258555	CHRIV	ORF
intergenic*YDL113C_YDL112W	258556	258914	CHRIV	intergenic
YDL112W	258915	263225	CHRIV	ORF
intergenic*YDL112W_YDL111C	263226	263312	CHRIV	intergenic
YDL111C	263313	264110	CHRIV	ORF
intergenic*YDL111C_YDL110C	264111	264511	CHRIV	intergenic
YDL110C	264512	264964	CHRIV	ORF
intergenic*YDL110C_YDL109C	264965	265257	CHRIV	intergenic
YDL109C	265258	267201	CHRIV	ORF
intergenic*YDL109C_YDL108W	267202	267697	CHRIV	intergenic
YDL108W	267698	268699	CHRIV	ORF
intergenic*YDL108W_YDL107W	268700	268920	CHRIV	intergenic
YDL107W	268921	269976	CHRIV	ORF
intergenic*YDL107W_YDL106C	269977	270221	CHRIV	intergenic
YDL106C	270222	271901	CHRIV	ORF
intergenic*YDL106C_YDL105W	271902	272388	CHRIV	intergenic
YDL105W	272389	273597	CHRIV	ORF
intergenic*YDL105W_YDL104C	273598	273652	CHRIV	intergenic
YDL104C	273653	274876	CHRIV	ORF
intergenic*YDL104C_YDL103C	274877	275147	CHRIV	intergenic
YDL103C	275148	276581	CHRIV	ORF
intergenic*YDL103C_YDL102W	276582	276871	CHRIV	intergenic
YDL102W	276872	280165	CHRIV	ORF
intergenic*YDL102W_YDL101C	280166	280306	CHRIV	intergenic
YDL101C	280307	281848	CHRIV	ORF
intergenic*YDL101C_YDL100C	281849	282111	CHRIV	intergenic
YDL100C	282112	283176	CHRIV	ORF
intergenic*YDL100C_YDL099W	283177	283418	CHRIV	intergenic
YDL099W	283419	284444	CHRIV	ORF
intergenic*YDL099W_YDL098C	284445	284580	CHRIV	intergenic
YDL098C	284581	285165	CHRIV	ORF
intergenic*YDL098C_YDL097C	285166	285390	CHRIV	intergenic
YDL097C	285391	286695	CHRIV	ORF
intergenic*YDL097C_YDL096C	286696	286997	CHRIV	intergenic
YDL096C	286998	287324	CHRIV	ORF
YDL095W	287059	289512	CHRIV	ORF
intergenic*YDL095W_YDL094C	289513	289571	CHRIV	intergenic
YDL094C	289572	290081	CHRIV	ORF
YDL093W	289909	292140	CHRIV	ORF
intergenic*YDL093W_YDL092W	292141	292780	CHRIV	intergenic
YDL092W	292781	293221	CHRIV	ORF
intergenic*YDL092W_YDL091C	293222	293391	CHRIV	intergenic
YDL091C	293392	294759	CHRIV	ORF
intergenic*YDL091C_YDL090C	294760	295033	CHRIV	intergenic
YDL090C	295034	296329	CHRIV	ORF
intergenic*YDL090C_YDL089W	296330	296819	CHRIV	intergenic
YDL089W	296820	298274	CHRIV	ORF
intergenic*YDL089W_YDL088C	298275	298416	CHRIV	intergenic
YDL088C	298417	300003	CHRIV	ORF
intergenic*YDL088C_YDL087C	300004	300213	CHRIV	intergenic
YDL087C	300214	300999	CHRIV	ORF
intergenic*YDL087C_YDL086W	301000	301412	CHRIV	intergenic
YDL086W	301413	302234	CHRIV	ORF
YDL086C-A	301655	302089	CHRIV	ORF
intergenic*YDL086W_YDL085C-A	302235	302463	CHRIV	intergenic
YDL085C-A	302464	302670	CHRIV	ORF
intergenic*YDL085C-A_YDL085W	302671	303210	CHRIV	intergenic
YDL085W	303211	304848	CHRIV	ORF
intergenic*YDL085W_YDL084W	304849	305236	CHRIV	intergenic
YDL084W	305237	306577	CHRIV	ORF
intergenic*YDL084W_YDL083C	306578	306925	CHRIV	intergenic
YDL083C	306926	307789	CHRIV	ORF
intergenic*YDL083C_YDL082W	307790	308423	CHRIV	intergenic
YDL082W	308424	309388	CHRIV	ORF
intergenic*YDL082W_YDL081C	309389	309801	CHRIV	intergenic
YDL081C	309802	310122	CHRIV	ORF
